beta1,beta2,beta3,beta4,beta5,beta6,beta7,Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels
0.14453125,0.84765625,0.26171875,0.66796875,0.89453125,0.29296875,0.10546875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.14453125,0.84765625,0.26171875,0.66796875,0.94921875,0.69921875,0.10546875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.14453125,0.84765625,0.26171875,0.66796875,0.94921875,0.29296875,0.23046875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.14453125,0.84765625,0.26171875,0.66796875,0.94921875,0.29296875,0.10546875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.78515625,0.21484375,0.42578125,0.16796875,0.64453125,0.94921875,0.98046875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.39453125,0.21484375,0.42578125,0.16796875,0.64453125,0.94921875,0.98046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.78515625,0.59765625,0.42578125,0.16796875,0.64453125,0.94921875,0.98046875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.78515625,0.21484375,0.01171875,0.16796875,0.64453125,0.94921875,0.98046875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.78515625,0.21484375,0.42578125,0.91796875,0.64453125,0.94921875,0.98046875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.78515625,0.21484375,0.42578125,0.16796875,0.69921875,0.94921875,0.98046875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.78515625,0.21484375,0.42578125,0.16796875,0.64453125,0.54296875,0.98046875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.78515625,0.21484375,0.42578125,0.16796875,0.64453125,0.94921875,0.85546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.78515625,0.59765625,0.01171875,0.91796875,0.69921875,0.54296875,0.85546875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.39453125,0.21484375,0.01171875,0.91796875,0.69921875,0.54296875,0.85546875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.39453125,0.59765625,0.42578125,0.91796875,0.69921875,0.54296875,0.85546875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.39453125,0.59765625,0.01171875,0.16796875,0.69921875,0.54296875,0.85546875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.39453125,0.59765625,0.01171875,0.91796875,0.64453125,0.54296875,0.85546875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.39453125,0.59765625,0.01171875,0.91796875,0.69921875,0.94921875,0.85546875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.39453125,0.59765625,0.01171875,0.91796875,0.69921875,0.54296875,0.98046875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.39453125,0.59765625,0.01171875,0.91796875,0.69921875,0.54296875,0.85546875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.28515625,0.71484375,0.92578125,0.66796875,0.14453125,0.44921875,0.48046875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.89453125,0.71484375,0.92578125,0.66796875,0.14453125,0.44921875,0.48046875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.28515625,0.09765625,0.92578125,0.66796875,0.14453125,0.44921875,0.48046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.28515625,0.71484375,0.51171875,0.66796875,0.14453125,0.44921875,0.48046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.28515625,0.71484375,0.92578125,0.41796875,0.14453125,0.44921875,0.48046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.28515625,0.71484375,0.92578125,0.66796875,0.19921875,0.44921875,0.48046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.28515625,0.71484375,0.92578125,0.66796875,0.14453125,0.04296875,0.48046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.28515625,0.71484375,0.92578125,0.66796875,0.14453125,0.44921875,0.35546875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.28515625,0.09765625,0.51171875,0.41796875,0.19921875,0.04296875,0.35546875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.89453125,0.71484375,0.51171875,0.41796875,0.19921875,0.04296875,0.35546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.89453125,0.09765625,0.92578125,0.41796875,0.19921875,0.04296875,0.35546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.89453125,0.09765625,0.51171875,0.66796875,0.19921875,0.04296875,0.35546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.89453125,0.09765625,0.51171875,0.41796875,0.14453125,0.04296875,0.35546875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.89453125,0.09765625,0.51171875,0.41796875,0.19921875,0.44921875,0.35546875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.89453125,0.09765625,0.51171875,0.41796875,0.19921875,0.04296875,0.48046875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.89453125,0.09765625,0.51171875,0.41796875,0.19921875,0.04296875,0.35546875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.41015625,0.08984375,0.55078125,0.54296875,0.01953125,0.07421875,0.85546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.26953125,0.08984375,0.55078125,0.54296875,0.01953125,0.07421875,0.85546875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.41015625,0.72265625,0.55078125,0.54296875,0.01953125,0.07421875,0.85546875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.41015625,0.08984375,0.38671875,0.54296875,0.01953125,0.07421875,0.85546875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.41015625,0.08984375,0.55078125,0.79296875,0.01953125,0.07421875,0.85546875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.41015625,0.08984375,0.55078125,0.54296875,0.07421875,0.07421875,0.85546875,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.41015625,0.08984375,0.55078125,0.54296875,0.01953125,0.66796875,0.85546875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.41015625,0.08984375,0.55078125,0.54296875,0.01953125,0.07421875,0.23046875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.41015625,0.72265625,0.38671875,0.79296875,0.07421875,0.66796875,0.23046875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.26953125,0.08984375,0.38671875,0.79296875,0.07421875,0.66796875,0.23046875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.26953125,0.72265625,0.55078125,0.79296875,0.07421875,0.66796875,0.23046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.26953125,0.72265625,0.38671875,0.54296875,0.07421875,0.66796875,0.23046875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.26953125,0.72265625,0.38671875,0.79296875,0.01953125,0.66796875,0.23046875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.26953125,0.72265625,0.38671875,0.79296875,0.07421875,0.07421875,0.23046875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.26953125,0.72265625,0.38671875,0.79296875,0.07421875,0.66796875,0.85546875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.26953125,0.72265625,0.38671875,0.79296875,0.07421875,0.66796875,0.23046875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.91015625,0.58984375,0.05078125,0.04296875,0.51953125,0.57421875,0.35546875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.76953125,0.58984375,0.05078125,0.04296875,0.51953125,0.57421875,0.35546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.91015625,0.22265625,0.05078125,0.04296875,0.51953125,0.57421875,0.35546875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.91015625,0.58984375,0.88671875,0.04296875,0.51953125,0.57421875,0.35546875,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.91015625,0.58984375,0.05078125,0.29296875,0.51953125,0.57421875,0.35546875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.91015625,0.58984375,0.05078125,0.04296875,0.57421875,0.57421875,0.35546875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.91015625,0.58984375,0.05078125,0.04296875,0.51953125,0.16796875,0.35546875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.91015625,0.58984375,0.05078125,0.04296875,0.51953125,0.57421875,0.73046875,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.91015625,0.22265625,0.88671875,0.29296875,0.57421875,0.16796875,0.73046875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.76953125,0.58984375,0.88671875,0.29296875,0.57421875,0.16796875,0.73046875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.76953125,0.22265625,0.05078125,0.29296875,0.57421875,0.16796875,0.73046875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.76953125,0.22265625,0.88671875,0.04296875,0.57421875,0.16796875,0.73046875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.76953125,0.22265625,0.88671875,0.29296875,0.51953125,0.16796875,0.73046875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.76953125,0.22265625,0.88671875,0.29296875,0.57421875,0.57421875,0.73046875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.76953125,0.22265625,0.88671875,0.29296875,0.57421875,0.16796875,0.35546875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.76953125,0.22265625,0.88671875,0.29296875,0.57421875,0.16796875,0.73046875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.66015625,0.33984375,0.80078125,0.79296875,0.76953125,0.82421875,0.60546875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.51953125,0.33984375,0.80078125,0.79296875,0.76953125,0.82421875,0.60546875,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.66015625,0.47265625,0.80078125,0.79296875,0.76953125,0.82421875,0.60546875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.66015625,0.33984375,0.63671875,0.79296875,0.76953125,0.82421875,0.60546875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.66015625,0.33984375,0.80078125,0.04296875,0.76953125,0.82421875,0.60546875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.66015625,0.33984375,0.80078125,0.79296875,0.82421875,0.82421875,0.60546875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.66015625,0.33984375,0.80078125,0.79296875,0.76953125,0.91796875,0.60546875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.66015625,0.33984375,0.80078125,0.79296875,0.76953125,0.82421875,0.48046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.66015625,0.47265625,0.63671875,0.04296875,0.82421875,0.91796875,0.48046875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.51953125,0.33984375,0.63671875,0.04296875,0.82421875,0.91796875,0.48046875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.51953125,0.47265625,0.80078125,0.04296875,0.82421875,0.91796875,0.48046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.51953125,0.47265625,0.63671875,0.79296875,0.82421875,0.91796875,0.48046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.51953125,0.47265625,0.63671875,0.04296875,0.76953125,0.91796875,0.48046875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.51953125,0.47265625,0.63671875,0.04296875,0.82421875,0.82421875,0.48046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.51953125,0.47265625,0.63671875,0.04296875,0.82421875,0.91796875,0.60546875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.51953125,0.47265625,0.63671875,0.04296875,0.82421875,0.91796875,0.48046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.16015625,0.83984375,0.30078125,0.29296875,0.26953125,0.32421875,0.10546875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.01953125,0.83984375,0.30078125,0.29296875,0.26953125,0.32421875,0.10546875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.16015625,0.97265625,0.30078125,0.29296875,0.26953125,0.32421875,0.10546875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.16015625,0.83984375,0.13671875,0.29296875,0.26953125,0.32421875,0.10546875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.16015625,0.83984375,0.30078125,0.54296875,0.26953125,0.32421875,0.10546875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.16015625,0.83984375,0.30078125,0.29296875,0.32421875,0.32421875,0.10546875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.16015625,0.83984375,0.30078125,0.29296875,0.26953125,0.41796875,0.10546875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.16015625,0.83984375,0.30078125,0.29296875,0.26953125,0.32421875,0.98046875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.16015625,0.97265625,0.13671875,0.54296875,0.32421875,0.41796875,0.98046875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.01953125,0.83984375,0.13671875,0.54296875,0.32421875,0.41796875,0.98046875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.01953125,0.97265625,0.30078125,0.54296875,0.32421875,0.41796875,0.98046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.01953125,0.97265625,0.13671875,0.29296875,0.32421875,0.41796875,0.98046875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.01953125,0.97265625,0.13671875,0.54296875,0.26953125,0.41796875,0.98046875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.01953125,0.97265625,0.13671875,0.54296875,0.32421875,0.32421875,0.98046875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.01953125,0.97265625,0.13671875,0.54296875,0.32421875,0.41796875,0.10546875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.01953125,0.97265625,0.13671875,0.54296875,0.32421875,0.41796875,0.98046875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.22265625,0.15234375,0.86328125,0.10546875,0.95703125,0.38671875,0.79296875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.33203125,0.15234375,0.86328125,0.10546875,0.95703125,0.38671875,0.79296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.22265625,0.66015625,0.86328125,0.10546875,0.95703125,0.38671875,0.79296875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.22265625,0.15234375,0.57421875,0.10546875,0.95703125,0.38671875,0.79296875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.22265625,0.15234375,0.86328125,0.60546875,0.95703125,0.38671875,0.79296875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.22265625,0.15234375,0.86328125,0.10546875,0.38671875,0.38671875,0.79296875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.22265625,0.15234375,0.86328125,0.10546875,0.95703125,0.23046875,0.79296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.22265625,0.15234375,0.86328125,0.10546875,0.95703125,0.38671875,0.41796875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.22265625,0.66015625,0.57421875,0.60546875,0.38671875,0.23046875,0.41796875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.33203125,0.15234375,0.57421875,0.60546875,0.38671875,0.23046875,0.41796875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.33203125,0.66015625,0.86328125,0.60546875,0.38671875,0.23046875,0.41796875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.33203125,0.66015625,0.57421875,0.10546875,0.38671875,0.23046875,0.41796875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.33203125,0.66015625,0.57421875,0.60546875,0.95703125,0.23046875,0.41796875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.33203125,0.66015625,0.57421875,0.60546875,0.38671875,0.38671875,0.41796875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.33203125,0.66015625,0.57421875,0.60546875,0.38671875,0.23046875,0.79296875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.33203125,0.66015625,0.57421875,0.60546875,0.38671875,0.23046875,0.41796875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.72265625,0.65234375,0.36328125,0.60546875,0.45703125,0.88671875,0.29296875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.83203125,0.65234375,0.36328125,0.60546875,0.45703125,0.88671875,0.29296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.72265625,0.16015625,0.36328125,0.60546875,0.45703125,0.88671875,0.29296875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.72265625,0.65234375,0.07421875,0.60546875,0.45703125,0.88671875,0.29296875,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.72265625,0.65234375,0.36328125,0.10546875,0.45703125,0.88671875,0.29296875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.72265625,0.65234375,0.36328125,0.60546875,0.88671875,0.88671875,0.29296875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.72265625,0.65234375,0.36328125,0.60546875,0.45703125,0.73046875,0.29296875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.72265625,0.65234375,0.36328125,0.60546875,0.45703125,0.88671875,0.91796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.72265625,0.16015625,0.07421875,0.10546875,0.88671875,0.73046875,0.91796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.83203125,0.65234375,0.07421875,0.10546875,0.88671875,0.73046875,0.91796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.83203125,0.16015625,0.36328125,0.10546875,0.88671875,0.73046875,0.91796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.83203125,0.16015625,0.07421875,0.60546875,0.88671875,0.73046875,0.91796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.83203125,0.16015625,0.07421875,0.10546875,0.45703125,0.73046875,0.91796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.83203125,0.16015625,0.07421875,0.10546875,0.88671875,0.88671875,0.91796875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.83203125,0.16015625,0.07421875,0.10546875,0.88671875,0.73046875,0.29296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.83203125,0.16015625,0.07421875,0.10546875,0.88671875,0.73046875,0.91796875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.97265625,0.40234375,0.61328125,0.35546875,0.20703125,0.63671875,0.54296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.58203125,0.40234375,0.61328125,0.35546875,0.20703125,0.63671875,0.54296875,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.97265625,0.41015625,0.61328125,0.35546875,0.20703125,0.63671875,0.54296875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.97265625,0.40234375,0.32421875,0.35546875,0.20703125,0.63671875,0.54296875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.97265625,0.40234375,0.61328125,0.35546875,0.20703125,0.63671875,0.54296875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.97265625,0.40234375,0.61328125,0.35546875,0.63671875,0.63671875,0.54296875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.97265625,0.40234375,0.61328125,0.35546875,0.20703125,0.48046875,0.54296875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.97265625,0.40234375,0.61328125,0.35546875,0.20703125,0.63671875,0.16796875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.97265625,0.41015625,0.32421875,0.35546875,0.63671875,0.48046875,0.16796875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.58203125,0.40234375,0.32421875,0.35546875,0.63671875,0.48046875,0.16796875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.58203125,0.41015625,0.61328125,0.35546875,0.63671875,0.48046875,0.16796875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.58203125,0.41015625,0.32421875,0.35546875,0.63671875,0.48046875,0.16796875,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.58203125,0.41015625,0.32421875,0.35546875,0.20703125,0.48046875,0.16796875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.58203125,0.41015625,0.32421875,0.35546875,0.63671875,0.63671875,0.16796875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.58203125,0.41015625,0.32421875,0.35546875,0.63671875,0.48046875,0.54296875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.58203125,0.41015625,0.32421875,0.35546875,0.63671875,0.48046875,0.16796875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.47265625,0.90234375,0.11328125,0.85546875,0.70703125,0.13671875,0.04296875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.08203125,0.90234375,0.11328125,0.85546875,0.70703125,0.13671875,0.04296875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.47265625,0.91015625,0.11328125,0.85546875,0.70703125,0.13671875,0.04296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.47265625,0.90234375,0.82421875,0.85546875,0.70703125,0.13671875,0.04296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.47265625,0.90234375,0.11328125,0.85546875,0.70703125,0.13671875,0.04296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.47265625,0.90234375,0.11328125,0.85546875,0.13671875,0.13671875,0.04296875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.47265625,0.90234375,0.11328125,0.85546875,0.70703125,0.98046875,0.04296875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.47265625,0.90234375,0.11328125,0.85546875,0.70703125,0.13671875,0.66796875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.47265625,0.91015625,0.82421875,0.85546875,0.13671875,0.98046875,0.66796875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.08203125,0.90234375,0.82421875,0.85546875,0.13671875,0.98046875,0.66796875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.08203125,0.91015625,0.11328125,0.85546875,0.13671875,0.98046875,0.66796875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.08203125,0.91015625,0.82421875,0.85546875,0.13671875,0.98046875,0.66796875,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.08203125,0.91015625,0.82421875,0.85546875,0.70703125,0.98046875,0.66796875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.08203125,0.91015625,0.82421875,0.85546875,0.13671875,0.13671875,0.66796875,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.08203125,0.91015625,0.82421875,0.85546875,0.13671875,0.98046875,0.04296875,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.08203125,0.91015625,0.82421875,0.85546875,0.13671875,0.98046875,0.66796875,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.34765625,0.27734375,0.48828125,0.98046875,0.58203125,0.26171875,0.66796875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.70703125,0.27734375,0.48828125,0.98046875,0.58203125,0.26171875,0.66796875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.34765625,0.28515625,0.48828125,0.98046875,0.58203125,0.26171875,0.66796875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.34765625,0.27734375,0.19921875,0.98046875,0.58203125,0.26171875,0.66796875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.34765625,0.27734375,0.48828125,0.48046875,0.58203125,0.26171875,0.66796875,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.34765625,0.27734375,0.48828125,0.98046875,0.01171875,0.26171875,0.66796875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.34765625,0.27734375,0.48828125,0.98046875,0.58203125,0.35546875,0.66796875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.34765625,0.27734375,0.48828125,0.98046875,0.58203125,0.26171875,0.79296875,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.34765625,0.28515625,0.19921875,0.48046875,0.01171875,0.35546875,0.79296875,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.70703125,0.27734375,0.19921875,0.48046875,0.01171875,0.35546875,0.79296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.70703125,0.28515625,0.48828125,0.48046875,0.01171875,0.35546875,0.79296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.70703125,0.28515625,0.19921875,0.98046875,0.01171875,0.35546875,0.79296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.70703125,0.28515625,0.19921875,0.48046875,0.58203125,0.35546875,0.79296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.70703125,0.28515625,0.19921875,0.48046875,0.01171875,0.26171875,0.79296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.70703125,0.28515625,0.19921875,0.48046875,0.01171875,0.35546875,0.66796875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.70703125,0.28515625,0.19921875,0.48046875,0.01171875,0.35546875,0.79296875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.84765625,0.77734375,0.98828125,0.48046875,0.08203125,0.76171875,0.16796875,292.0,135.0,586.0,72.0,581.0,31.0,9998.0
0.20703125,0.77734375,0.98828125,0.48046875,0.08203125,0.76171875,0.16796875,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.84765625,0.78515625,0.98828125,0.48046875,0.08203125,0.76171875,0.16796875,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.84765625,0.77734375,0.69921875,0.48046875,0.08203125,0.76171875,0.16796875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.84765625,0.77734375,0.98828125,0.98046875,0.08203125,0.76171875,0.16796875,275.0,125.0,568.0,66.0,601.0,24.0,9995.0
0.84765625,0.77734375,0.98828125,0.48046875,0.51171875,0.76171875,0.16796875,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.84765625,0.77734375,0.98828125,0.48046875,0.08203125,0.85546875,0.16796875,296.0,107.0,601.0,64.0,585.0,19.0,9980.0
0.84765625,0.77734375,0.98828125,0.48046875,0.08203125,0.76171875,0.29296875,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
